rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,Financial Rating Letter Grade,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
833,03/03/1978,861,228,51,S8SUBR,12/31/1996,C,0.74,3.36,"66,829","27,125","2,939","49,633",0,"138,367","49,834","8,698",0,"18,587",0,"18,587","4,143",0,0,"16,613","12,470","4,143",1,3,0,"16,265","22,730",17,17,0,0,0,17,0,0,0,0,0,1.24,3,7,7,0,0,0,0
834,3/21/1978,391,257,124,S8NCON,12/31/1996,A,1.47,5.94,"805,083",0,"69,211","501,729",0,"893,736","239,310","88,970",0,0,0,0,0,0,0,"173,380","173,380",0,31,2,0,"2,112,660","205,173",200,200,0,0,0,112,88,0,0,20,0,1.64,0,112,56,23,9,0,0
835,3/21/1978,836,64,135,S8SUBR,12/31/1996,A,1.5,2.69,"393,727",0,"3,988","259,029",0,"503,568","232,497","45,393",0,"68,975","1,100","67,875","5,625",0,0,"59,510","53,910","5,600",1,7,2,"24,185","74,600",64,64,0,0,0,23,41,0,0,4,0,1.53,0,32,30,2,0,0,0
836,9/15/1975,218,229,15,TCRED4,12/31/1996,A,1.17,1.02,"356,764","67,095","16,742","232,601",0,"119,507","168,871","52,227",0,0,0,0,0,0,0,"60,000","60,000",0,1,7,2,"23,573","97,020",100,83,17,0,0,100,0,0,0,5,0,1.01,0,99,1,0,0,0,0
838,8/27/1979,511,138,8,S8NCON,12/31/1996,A,1.09,4.81,"1,325,155","38,250","27,410","1,151,460",0,"556,198","680,646","565,041",0,"181,983","34,792","147,191",0,0,"8,071","143,800","143,800",0,8,5,3,"510,958","190,054",194,194,0,0,0,117,77,0,0,12,0,1.45,0,128,50,10,6,0,0
840,11/20/1979,999,152,74,S8NCON,12/31/1996,F,0.79,0.85,"292,367","54,136","11,248","285,535",0,"192,626","267,581","42,248",0,"78,084","13,134","64,950",0,0,"3,451","60,831","60,831",0,4,2,1,"95,289","81,535",73,73,0,0,0,0,73,0,0,3,0,1.77,0,29,34,8,2,0,0
841,4/15/1977,371,67,101,S8NCON,12/31/1996,A,1.61,11.77,"603,339","14,393","34,505","344,787",0,"1,420,851","313,777","193,052",0,0,0,0,0,0,0,"59,476","59,476",0,1,7,2,"96,900","89,390",96,95,0,1,0,95,1,0,0,6,0,1.27,0,70,26,0,0,0,0
842,9/15/1975,703,148,155,SEC13A,12/31/1996,A,1.02,2.13,"90,904","36,534","2,932","50,548",0,"26,036","22,098","9,897",0,"18,334",0,"18,334",0,0,0,"17,603","17,603",0,3,2,0,"44,556","18,334",12,3,9,0,0,0,12,0,0,0,0,3.25,0,0,0,9,3,0,0
844,8/29/1978,233,66,8,S8NCON,12/31/1996,A,1.12,2.43,"1,365,855","24,855","92,096","1,113,620",0,"593,946","752,105","93,323","414,058",0,0,0,0,0,0,"110,130","110,130",0,2,9,4,"77,400","160,080",198,198,0,0,0,198,0,0,0,20,0,1,0,198,0,0,0,0,0
845,8/29/1978,674,148,111,S8NCON,12/31/1996,A,1.16,4.34,"940,284","47,758","25,824","748,086",0,"463,343","481,153","374,345",0,0,0,0,0,0,0,"92,355","92,355",0,2,5,4,"158,463","135,800",125,125,0,0,0,125,0,0,0,16,0,1.37,0,79,46,0,0,0,0
851,9/24/1979,284,89,114,S8NCON,12/31/1996,A,1.26,7.73,"575,628","21,729","10,207","431,547",0,"211,727","218,387","190,979",0,0,0,0,0,0,0,"77,616","77,616",0,1,2,0,"514,008","101,096",120,120,0,0,0,107,13,0,0,13,0,1.15,0,102,18,0,0,0,0
852,12/21/1979,187,257,124,S8SUBR,12/31/1996,A,1.1,5.47,"622,565","20,832","23,004","524,335",0,"291,633","302,709","249,351",0,"61,738","3,424","58,314","6,185",0,0,"46,449","40,742","5,707",1,6,2,"13,534","67,923",70,70,0,0,0,70,0,0,0,7,0,1.07,0,65,5,0,0,0,0
853,9/24/1979,407,159,73,S8NCON,12/31/1996,A,1.52,7.87,"529,320",0,"53,263","312,346",0,"1,161,403","197,548","49,913",0,"84,941","14,204","70,737",0,0,"5,743","68,072","68,072",0,1,6,2,"71,952","90,684",100,100,0,0,0,81,19,0,0,10,0,1.3,0,76,18,6,0,0,0
855,4/27/1982,428,67,101,S8SUBR,12/31/1996,A,1.3,2.88,"735,666",0,"19,280","549,290",0,"473,858","250,352","85,600",0,"86,054","1,234","84,820",0,0,0,"52,229","52,229",0,5,4,1,"162,493","86,054",86,85,0,1,0,80,6,0,0,7,0,1.17,5,67,8,6,0,0,0
856,7/19/1979,820,257,124,S8SUBR,12/31/1996,A,1.26,2.5,"961,785","226,715","28,761","562,261",0,"917,505","551,731","184,461",0,0,0,0,0,0,0,"123,250","123,250",0,6,6,4,"54,491","185,970",183,183,0,0,0,22,161,0,0,9,0,1.03,18,141,24,0,0,0,0
857,9/27/1979,517,229,15,S8SUBR,12/31/1996,A,1.04,3.54,"628,464","100,287","27,798","481,843",0,"336,841","270,872","175,833",0,0,0,0,0,0,0,"64,300","64,300",0,1,4,1,"123,295","90,221",94,93,0,0,1,91,3,0,0,10,0,1.15,0,83,8,3,0,0,0
859,07/02/1985,220,122,50,SOFT,12/31/1996,A,1.04,2.44,"751,376",0,"7,416","718,363",0,"343,093","236,985","96,660",0,"128,476","2,065","126,411",0,0,0,"82,443","82,443",0,1,7,2,"46,564","128,476",99,25,0,74,0,0,99,0,0,5,0,1.76,0,24,75,0,0,0,0
862,9/20/1979,111,83,75,S8SUBR,12/31/1996,A,1.86,6.82,"594,918","14,827","24,759","298,546",0,"621,349","138,553","47,383",0,"78,052","16,110","61,942","14,950","1,806",0,"73,895","58,945","14,950",1,6,1,"33,178","94,808",85,85,0,0,0,85,0,0,0,9,0,1,6,73,6,0,0,0,0
864,07/09/1979,687,104,77,S8NCON,12/31/1996,A,1.05,2.88,"431,241","25,865","10,877","376,212",0,"130,040","249,172","204,045",0,0,0,0,0,0,0,"35,268","35,268",0,9,2,0,"118,483","46,728",56,56,0,0,0,56,0,0,0,6,0,1.18,0,46,10,0,0,0,0
865,9/25/1984,730,229,77,SOFT,12/31/1996,B,1.01,0.68,"736,919","78,646","12,412","638,082",0,"87,823","216,613","88,064",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0
866,2/23/1979,670,148,111,S8NCON,12/31/1996,A,1.26,4.98,"398,122",0,"11,128","306,010",0,"181,847","189,959","153,447",0,"60,420","4,190","56,230",0,0,0,"43,360","43,360",0,3,3,0,0,"60,420",61,60,0,0,1,42,19,0,0,6,0,1.31,0,42,19,0,0,0,0
868,10/18/1982,124,48,95,S8SUBR,12/31/1996,A,1.18,6.67,"200,797","12,824","3,940","156,314",0,"60,372","31,595","22,541",0,"22,510","5,554","16,956",0,0,0,"17,082","17,082",0,1,4,1,"28,364","22,510",30,30,0,0,0,30,0,0,0,2,0,1.07,0,28,2,0,0,0,0
869,08/11/1982,398,257,124,S8NCON,12/31/1996,A,1.21,4.55,"1,027,911","47,737","36,887","782,515",0,"479,208","220,481","115,049",0,"119,043","15,846","103,197",0,0,"2,779","101,635","101,635",0,10,2,0,"1,742,400","121,822",136,136,0,0,0,102,34,0,0,10,0,1.63,0,70,46,20,0,0,0
871,9/28/1979,499,148,111,S8NCON,12/31/1996,A,1.2,2.14,"818,715","23,494","22,638","643,512",0,"412,301","504,301","311,954",0,0,0,0,0,0,0,"83,590","83,590",0,4,3,0,"687,507","101,672",114,113,0,0,1,114,0,0,0,6,0,1.26,0,84,30,0,0,0,0
872,03/11/1981,769,148,111,S8NCON,12/31/1996,A,1.12,3.72,"1,094,869","55,998","30,045","899,428",0,"516,150","511,528","372,761",0,"131,894","3,860","128,034",0,0,0,"91,262","91,262",0,2,5,2,"483,080","131,894",130,130,0,0,0,130,0,0,0,12,0,1.29,0,92,38,0,0,0,0
873,11/07/1980,104,290,45,S8SUBR,12/31/1996,A,1.61,1.22,"1,170,252","10,883","75,656","672,945",0,"613,054","669,901","169,189",0,0,0,0,0,0,0,"94,020","94,020",0,3,3,3,"705,263","125,280",160,160,0,0,0,160,0,0,0,16,7,1.09,0,145,15,0,0,0,0
874,4/28/1980,116,122,50,S8NCON,12/31/1996,A,1.24,4.37,"2,154,079","160,048","70,711","1,551,265",0,"1,390,868","1,029,161","710,983",0,"238,209","6,074","232,135",0,0,0,"166,226","166,226",0,1,7,3,"157,143","238,209",261,261,0,0,0,260,1,0,0,21,0,1.12,0,229,32,0,0,0,0
875,11/21/1979,160,122,50,S8SUBR,12/31/1996,A,1.24,2.78,"1,045,976","46,596","43,985","770,968",0,"766,294","512,686","236,619",0,0,0,0,0,0,0,"105,270","105,270",0,4,4,4,"264,409","152,570",169,169,0,0,0,155,14,0,0,15,0,1.34,0,111,58,0,0,0,0
876,11/20/1981,1142,122,50,S8NCON,12/31/1996,A,1.03,7.46,"1,292,105","53,539","45,808","1,152,778",0,"971,643","589,523","459,259",0,"126,816","20,955","105,861",0,0,302,"98,364","98,364",0,1,7,2,"106,362","127,118",161,160,0,0,1,160,1,0,0,16,0,1.13,0,140,21,0,0,0,0
877,01/09/1980,446,122,50,S8SUBR,12/31/1996,A,1.52,8.75,"1,642,575","25,152","90,303","1,004,817",0,"1,955,052","360,151","136,612",0,0,0,0,1,0,0,"168,331","168,330",1,2,5,5,"143,355","267,825",230,230,0,0,0,148,82,0,0,19,0,1.44,0,128,102,0,0,0,0
880,5/28/1980,355,229,15,S8NCON,12/31/1996,B,1.02,0.8,"665,367","112,046","13,468","528,563",0,"84,346","174,726","68,881",0,0,0,0,0,0,0,"109,340","109,340",0,28,2,0,"2,613,600","119,720",156,156,0,0,0,88,68,0,0,9,0,1.5,0,88,58,10,0,0,0
881,4/27/1982,1186,67,101,S8SUBR,12/31/1996,A,1.36,1.26,"1,305,219","21,981","34,997","914,538",0,"579,566","594,609","134,460",0,0,0,0,0,0,0,"96,736","96,736",0,2,5,3,"166,740","144,857",140,139,0,0,1,130,10,0,0,14,0,1.2,0,115,22,3,0,0,0
882,4/30/1980,1218,160,136,S8NCON,12/31/1996,A,1.06,4.02,"1,110,130","68,687","53,410","935,088",0,"515,790","199,117","70,655",0,"142,053","8,125","133,928",0,0,0,"97,223","97,223",0,3,6,3,"169,901","142,053",162,162,0,0,0,150,12,0,0,22,0,1.02,38,99,13,8,4,0,0
883,01/11/1980,1187,160,136,S8NCON,12/31/1996,A,1.08,1.7,"955,224","29,563","55,994","804,775",0,"894,954","718,908","191,225",0,0,0,0,0,0,0,"90,547","90,547",0,4,8,2,"106,703","139,104",159,159,0,0,0,143,16,0,0,10,0,1.19,0,130,27,2,0,0,0
884,10/12/1979,280,149,156,S8NCON,12/31/1996,A,1.49,2.8,"620,111","21,742","16,433","389,745",0,"494,781","302,954","126,340",0,"98,900","2,437","96,463",0,0,0,"65,850","65,850",0,1,6,2,"243,936","98,900",101,100,0,0,1,100,1,0,0,6,0,1.21,0,80,21,0,0,0,0
888,11/01/1983,713,36,109,S8NCON,12/31/1996,A,1.06,1.32,"774,297","31,616","33,264","669,266",0,"133,318","212,338","111,708",0,"107,304","2,300","105,004",0,0,0,"85,208","85,208",0,3,3,0,"241,888","107,304",104,103,0,0,1,103,1,0,0,11,0,1.17,0,86,18,0,0,0,0
889,04/04/1980,329,36,109,S8SUBR,12/31/1996,A,1.3,2.16,"664,258","20,722","22,975","478,490",0,"285,113","192,215","60,162",0,"140,000",0,"140,000",0,0,0,"130,232","130,232",0,13,2,0,"1,235,143","140,000",148,148,0,0,0,0,148,0,0,8,0,1.69,0,64,66,18,0,0,0
890,10/07/1980,322,141,151,S8SUBR,12/31/1996,A,1.24,1.76,"189,527",0,"10,454","144,986",0,"135,853","99,307","21,985",0,0,0,0,0,0,0,"27,750","27,750",0,6,5,1,"18,680","46,035",45,45,0,0,0,9,36,0,0,2,0,1.27,0,33,12,0,0,0,0
891,10/31/1980,539,122,50,S8NCON,12/31/1996,A,1.2,4.96,"589,195","37,086","19,732","442,573",0,"350,715","217,723","146,981",0,"61,244","2,362","58,882",0,0,0,"42,416","42,416",0,1,4,2,"56,504","61,244",65,65,0,0,0,65,0,0,0,7,0,1.35,0,42,23,0,0,0,0
892,6/16/1980,1182,148,155,S8SUBR,12/31/1996,A,1.03,10.9,"472,667","84,000","30,994","345,926",0,"959,304","184,505","96,457",0,0,0,0,0,0,0,"60,831","60,831",0,3,5,2,"130,284","74,356",89,89,0,0,0,73,16,0,0,8,0,1.19,11,53,22,3,0,0,0
893,11/10/1980,961,257,124,S8SUBR,12/31/1996,A,1.06,1.17,"379,866",0,"7,449","349,961",0,"383,888","372,204","42,838",0,0,0,0,0,0,0,"76,640","76,640",0,5,4,2,"49,600","93,610",100,100,0,0,0,77,23,0,0,0,0,1.11,9,71,20,0,0,0,0
896,01/04/1980,1226,149,156,S8SUBR,12/31/1996,A,1.13,1.43,"1,038,797","155,595","28,551","755,160",0,"306,741","329,890","115,285",0,0,0,0,0,0,0,"139,760","139,760",0,11,5,4,"93,635","191,750",180,180,0,0,0,57,123,0,0,10,0,1.79,0,69,85,20,6,0,0
897,10/05/1979,360,36,109,S8SUBR,12/31/1996,A,1.16,1.81,"260,939","47,064","10,488","175,295",0,"132,917","132,487","59,095",0,"56,749","9,007","47,742","1,215",0,0,"33,161","31,946","1,215",2,5,1,"22,038","57,964",50,50,0,0,0,50,0,0,0,5,0,0.96,5,42,3,0,0,0,0
898,01/04/1980,1230,229,15,S8SUBR,12/31/1996,A,1.12,1.43,"645,392","18,594","5,397","556,924",0,"310,496","307,374","89,940",0,0,0,0,0,0,0,"106,250","106,250",0,8,6,0,"122,569","144,670",163,163,0,0,0,90,73,0,0,12,0,1.38,0,113,38,12,0,0,0
899,11/07/1979,257,161,104,S8NCON,12/31/1996,A,1.14,3.36,"1,030,977","17,000","35,679","857,207",0,"833,778","646,773","393,474","5,333","162,642","2,900","159,742",0,0,0,"117,180","117,180",0,2,6,4,"396,311","162,642",160,160,0,0,0,160,0,0,0,21,0,1.19,0,130,30,0,0,0,0
900,11/15/1979,192,97,67,S8NCON,12/31/1996,A,1.39,4.69,"1,878,398","48,132","65,784","1,269,786",0,"900,671","1,010,612","818,416",0,0,0,0,0,0,0,"133,577","133,577",0,1,8,4,"158,956","201,342",202,202,0,0,0,202,0,0,0,20,10,1.12,0,178,24,0,0,0,0
902,6/13/1980,183,97,67,S8SUBR,12/31/1996,A,1.99,16.75,"212,915","16,223","3,836","96,864",0,"492,344","41,140","11,738",0,"32,290",420,"31,870",0,0,0,"20,742","20,742",0,3,3,1,"37,756","32,290",26,26,0,0,0,20,6,0,0,2,0,1.58,0,17,3,6,0,0,0
903,11/15/1979,49,36,109,S8SUBR,12/31/1996,A,1.64,13.51,"648,516","44,136","35,437","346,278",0,"1,224,720","147,257","56,571",0,"94,367","4,948","89,419","11,931",0,0,"84,005","72,074","11,931",3,4,1,"70,237","106,298",101,100,0,0,1,87,14,0,0,10,0,1.13,2,84,15,0,0,0,0
904,3/19/1980,89,83,75,S8LMSA,12/31/1996,A,1.13,4.54,"537,805","19,262","25,398","437,762",0,"312,662","247,491","178,556",0,"71,236","1,898","69,338","1,800",0,0,"51,381","49,731","1,650",1,4,1,"49,266","73,036",75,75,0,0,0,75,0,0,0,8,4,1.12,0,66,9,0,0,0,0
905,4/20/1982,85,148,111,S8SUBR,12/31/1996,A,1.24,1.56,"1,032,996",0,"34,704","808,088",0,"404,700","376,685","116,530",0,"164,848","1,864","162,984",0,0,0,"162,984","162,984",0,26,2,0,"122,023","164,848",150,150,0,0,0,0,150,0,0,0,0,2,0,15,120,15,0,0,0
907,4/21/1982,746,229,77,S8NCON,12/31/1996,A,1.23,2.15,"399,381",0,"11,506","315,175",0,"133,641","110,360","48,116",0,"49,227",0,"49,227",0,0,0,"39,229","39,229",0,2,2,0,"923,036","49,227",58,58,0,0,0,48,10,0,0,7,0,1.4,0,40,13,5,0,0,0
908,11/18/1980,1147,507,41,S8SUBR,12/31/1996,A,1.47,8.91,"457,139",0,"12,305","301,963",0,"511,255","93,455","36,068",0,"82,425","1,005","81,420","3,312",0,0,"55,071","52,189","2,882",3,4,2,"32,233","85,737",71,71,0,0,0,41,30,0,0,6,0,1.21,0,56,15,0,0,0,0
910,9/19/1984,412,113,88,SHARP,12/31/1996,A,1.03,1.19,"1,112,116","153,403","14,011","916,230",0,"190,642","279,899","119,958",0,"153,060","4,500","148,560",0,0,0,"131,198","131,198",0,13,3,2,"696,960","153,060",170,43,0,127,0,60,110,0,0,10,0,1.86,0,60,74,36,0,0,0
912,10/13/1982,603,148,111,S8NCON,12/31/1996,A,1.12,1.93,"921,793",0,"28,290","795,864",0,"298,072","264,819","110,364",0,0,0,0,0,0,0,"81,289","81,289",0,5,3,1,"1,001,880","109,223",120,120,0,0,0,50,70,0,0,9,0,1.68,0,50,58,12,0,0,0
915,02/06/1981,1161,85,44,S8SUBR,12/31/1996,A,1.4,1.61,"317,406","35,322","7,419","196,524",0,"90,715","103,047","46,847",0,0,0,0,0,0,0,"30,757","30,757",0,2,4,0,"42,299","55,410",40,40,0,0,0,40,0,0,0,4,0,1.13,0,35,5,0,0,0,0
916,01/10/1983,118,232,5,S8SUBR,12/31/1996,A,1.49,2.32,"991,763","11,657","42,419","628,630",0,"314,312","235,650","100,000",0,"115,295","6,295","109,000",0,0,0,"83,711","83,711",0,2,6,0,"69,833","115,295",125,124,0,0,1,124,1,0,0,6,0,0.99,6,114,5,0,0,0,0
917,10/09/1980,345,59,58,S8SUBR,12/31/1996,A,1.2,1.97,"943,708",0,"7,406","777,758",0,"508,698","327,974","70,200",0,"200,665","4,434","196,231",0,0,0,"116,441","116,441",0,11,5,0,"108,529","200,665",173,173,0,0,0,112,61,0,0,13,0,1.46,0,102,63,8,0,0,0
918,04/05/1983,631,231,40,S8NCON,12/31/1996,A,1.6,1.16,"2,283,860",0,"46,949","1,397,125",0,"958,853","1,043,590","215,542",0,"200,310",0,"200,310",0,0,0,"150,006","150,006",0,2,4,2,"733,346","200,310",236,235,0,0,1,235,1,0,0,24,0,1,0,236,0,0,0,0,0
920,10/30/1981,512,148,111,S8SUBR,12/31/1996,A,1.19,2.33,"110,678",0,"3,016","90,774",0,"42,177","39,756","21,644",0,"19,100",567,"18,533",0,0,0,"12,522","12,522",0,1,2,0,"76,169","19,100",18,18,0,0,0,18,0,0,0,1,0,1.33,0,12,6,0,0,0,0
922,5/19/1982,1058,122,50,S8SUBR,12/31/1996,A,1.11,1.23,"684,741","21,289","58,540","542,646",0,"316,003","335,019","78,252",0,"74,634","2,423","72,211",0,0,0,"49,528","49,528",0,1,7,2,"36,208","74,634",91,90,0,0,1,91,0,0,0,15,0,1.11,0,81,10,0,0,0,0
923,10/13/1982,600,148,111,S8NCON,12/31/1996,B,1.08,0.5,"410,711","41,087","8,684","335,727",0,"104,210","257,305","49,169",0,"46,796",0,"46,796",0,0,0,"30,852","30,852",0,4,2,0,"351,094","46,796",50,50,0,0,0,0,50,0,0,4,0,1.96,0,18,16,16,0,0,0
925,4/28/1982,689,122,50,S8NCON,12/31/1996,A,1.53,1.6,"682,662",0,"23,957","429,715",0,"400,132","316,595","66,085",0,"66,075","1,852","64,223",0,0,0,"53,881","53,881",0,6,2,0,"239,580","66,075",81,80,0,0,1,80,1,0,0,8,0,1.06,0,76,5,0,0,0,0
927,11/15/1982,880,148,29,S8SUBR,12/31/1996,A,1.2,1.39,"325,987","32,064","6,586","239,091",0,"202,281","156,269","10,912",0,"31,224",84,"31,140",0,0,0,"22,251","22,251",0,1,6,1,"7,204","31,224",39,39,0,0,0,0,39,0,0,2,2,1.49,0,22,15,2,0,0,0
930,3/24/1983,710,257,124,S8NCON,12/31/1996,A,1.25,1.05,"1,015,827","270,200","19,294","579,250",0,"748,770","807,004","90,918",0,"79,940","2,500","77,440",0,0,0,"50,875","50,875",0,1,4,1,"182,903","79,940",100,100,0,0,0,100,0,0,0,11,0,0.75,25,75,0,0,0,0,0
932,10/29/1982,287,319,125,S8SUBR,12/31/1996,A,1.12,2.66,"684,715","109,561","5,425","509,419",0,"202,512","150,790","74,607",0,"93,435","4,500","88,935",0,0,0,"64,500","64,500",0,10,3,1,"79,750","93,435",82,81,0,0,1,32,50,0,0,5,0,1.88,0,29,34,19,0,0,0
933,01/05/1983,487,36,109,S8NCON,12/31/1996,A,1.44,1.35,"838,113",0,"25,336","564,368",0,"235,470","261,014","87,068",0,"77,912","1,762","76,150",0,0,0,"52,122","52,122",0,1,5,2,"140,786","77,912",96,95,0,0,1,87,9,0,0,9,0,0.88,22,64,10,0,0,0,0
936,10/08/1982,834,451,117,S8SUBR,12/31/1996,A,1.21,1.62,"732,305","15,183","16,277","577,867",0,"461,666","392,121","107,852",0,"77,658","4,370","73,288","3,982",0,0,"47,324","43,446","3,878",1,8,2,"12,760","81,640",135,85,0,50,0,135,0,0,0,7,0,0.07,126,9,0,0,0,0,0
937,12/08/1983,621,158,122,S8SUBR,12/31/1996,A,1.13,1.51,"533,138","53,697","7,964","416,359",0,"210,757","200,360","60,480",0,"86,500","6,900","79,600",0,0,0,"58,050","58,050",0,1,3,1,"140,714","86,500",75,42,0,32,1,67,8,0,0,8,0,1.52,0,44,23,8,0,0,0
938,10/27/1982,88,83,75,S8NCON,12/31/1996,A,1.34,1.36,"359,497","4,106","22,591","248,052",0,"110,483","118,190","36,681",0,"41,188","1,407","39,781",0,0,0,"28,662","28,662",0,1,3,1,"169,884","41,188",49,49,0,0,0,49,0,0,0,6,0,1.12,0,43,6,0,0,0,0
944,10/05/1982,699,329,102,S8NCON,12/31/1996,A,1.61,3.13,"871,340",0,"16,998","531,366",0,"548,706","199,295","24,241",0,"72,421",720,"71,701","5,223",0,0,"57,647","52,424","5,223",1,9,2,"32,283","77,644",80,80,0,0,0,80,0,0,0,8,0,1.2,0,64,16,0,0,0,0
946,10/08/1982,646,66,8,S8NCON,12/31/1996,A,1.26,2.98,"749,260",0,"18,932","579,393",0,"474,829","184,393","24,934",0,"87,389","3,370","84,019",0,0,0,"79,458","79,458",0,11,2,0,"809,780","87,389",96,95,0,1,0,47,49,0,0,10,0,1.72,0,47,33,12,4,0,0
953,06/12/1985,289,229,15,SOFT,12/31/1996,B,1.12,0.83,"534,447","13,376","14,354","451,888",0,"119,392","209,551","65,544",0,"117,550","4,650","112,900",0,0,0,"79,100","79,100",0,1,4,2,"203,861","117,550",103,36,0,66,1,36,67,0,0,6,0,1.6,0,41,62,0,0,0,0
954,6/24/1983,640,122,50,S8NCON,12/31/1996,A,1.41,1.53,"804,644","17,569","33,646","535,541",0,"411,912","364,514","94,896",0,"74,768","3,600","71,168",0,0,0,"56,857","56,857",0,6,2,0,0,"74,768",111,110,0,0,1,110,1,0,0,11,0,0.76,28,82,1,0,0,0,0
955,11/01/1985,146,319,146,OSDEBT,12/31/1996,A,1.01,1.33,"1,376,231","101,141","8,135","1,251,923",0,"375,357","459,731","178,025",0,"131,667","26,935","104,732",0,0,"15,523","111,322","111,322",0,1,16,3,"95,050","147,190",129,43,0,86,0,0,129,0,0,7,0,1.79,0,38,80,11,0,0,0
957,08/09/1985,518,76,139,SOFT,12/31/1996,A,1.1,1.62,"1,319,384",0,"43,475","1,161,449",0,"564,072","519,848","155,394","15,590","191,414","7,568","183,846",0,0,0,"140,168","140,168",0,1,21,2,"34,562","191,414",140,35,0,105,0,0,140,0,0,0,0,1.76,0,33,107,0,0,0,0
960,02/01/1985,125,79,32,SOFT,12/31/1996,B,1.03,0.45,"943,028","109,050","14,536","796,046",0,"77,107","281,510","111,226",0,"103,490","3,760","99,730","6,050",0,0,"68,793","63,620","5,173",4,5,2,"459,558","109,540",117,30,0,87,0,0,117,0,0,6,0,0.93,24,77,16,0,0,0,0
965,12/19/1984,362,319,65,INTERN,12/31/1996,C,0.91,0.96,"301,766","19,143","19,567","288,738",0,"274,053","319,835","34,000",0,"142,928","1,824","141,104","11,200",0,0,"107,136","97,200","9,936",3,5,2,"206,910","154,128",94,20,4,70,0,0,94,0,0,2,0,1.24,0,74,17,3,0,0,0
971,7/16/1985,655,319,65,INTERN,12/31/1996,A,1.05,2.6,"130,235","13,748",0,"111,398",0,"97,528","92,904","55,458",0,"25,500","1,500","24,000",0,0,0,"20,000","20,000",0,1,3,1,"48,885","25,500",27,12,0,15,0,27,0,0,0,3,0,1.07,2,21,4,0,0,0,0
972,12/01/1986,1046,80,39,SOFT,12/31/1996,A,1.06,2.5,"16,491,143","385,858","10,171","15,212,152",0,"6,480,088","4,725,794","1,074,357","1,059,745",0,0,0,0,0,0,0,0,0,57,3,11,"1,900,941",0,"1,283",400,0,883,0,91,"1,192",0,0,65,0,1.99,0,371,653,183,60,12,4
974,11/01/1985,1173,253,14,SHARP,12/31/1996,D,0.86,0.68,"1,233,804",0,"7,387","1,432,198",0,"333,344","827,445","335,208",0,"158,483","6,065","152,418","27,355",0,0,"153,832","126,477","27,355",7,6,4,"127,805","185,838",171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0
976,2/24/1986,1196,79,32,SOFT,12/31/1996,C,0.99,0.46,"705,315","12,128","5,036","695,712",0,"98,405","335,289","91,458","31,700","131,265","7,893","123,372","14,756",0,0,"98,388","85,280","13,108",5,8,2,"44,668","146,021",108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
977,01/07/1987,910,175,134,SHARP,12/31/1996,A,1,2.63,"3,507,058","126,530","8,506","3,377,431",0,"1,979,978","1,241,520","489,000",0,"340,477","5,595","334,882","6,563",0,0,"252,785","246,717","6,068",8,7,4,"143,748","347,040",269,67,135,67,0,0,269,0,0,18,0,2.02,1,93,92,66,17,0,0
978,11/01/1985,1141,122,50,SOFT,12/31/1996,A,1.02,1.12,"802,234","25,010","5,615","753,192",0,"163,734","265,251","118,663",0,"112,953","2,100","110,853",0,0,0,"82,690","82,690",0,1,6,2,"182,893","112,953",87,22,0,65,0,0,87,0,0,4,0,1.97,0,7,76,4,0,0,0
979,12/20/1985,857,229,15,SOFT,12/31/1996,A,1.08,1.95,"221,884",0,"2,850","203,371",0,"157,110","111,928","31,536",0,"38,776",0,"38,776",0,0,0,"30,246","30,246",0,1,3,1,"29,261","38,776",30,8,0,22,0,0,30,0,0,2,0,1.9,0,6,21,3,0,0,0
